,key_features,contents,contents_num
0,"[('影响', 0.26), ('心情', 0.08), ('雾霾', 0.05), ('肯定', 0.02), ('工作效率', 0.02), ('健康', 0.02), ('工作', 0.02), ('关系', 0.02), ('GDP', 0.02), ('效率', 0.02), ('植物', 0.02), ('离开', 0.01), ('危害', 0.01), ('环境', 0.01), ('天气', 0.01)]","['answers/139082516', 'answers/23815071', 'answers/23739342', 'answers/127391521', 'answers/127968522', 'answers/127206936', 'answers/76217139', 'answers/76424590', 'answers/76767451', 'answers/76582846', 'answers/125367239', 'answers/76261595', 'answers/76237992', 'answers/139749578', 'answers/136942542', 'answers/100302011', 'answers/100139922', 'answers/100123009', 'answers/100122393', 'answers/100114144', 'answers/77086117', 'answers/76508834', 'answers/76451370', 'answers/76414469', 'answers/76386246', 'answers/76378207', 'answers/76361056', 'answers/76348976', 'answers/136846507', 'answers/75392873', 'answers/99287367', 'answers/75856393', 'answers/20212655', 'answers/128160707', 'answers/20206372', 'answers/20343308', 'answers/20315840', 'answers/20212196', 'answers/20235151', 'answers/75799552', 'answers/16431500', 'answers/20198346', 'answers/285387486', 'answers/134993730', 'answers/129461013', 'answers/127546595', 'answers/127431606', 'answers/94590203', 'answers/133501229', 'answers/99926040', 'answers/141492058', 'answers/140443962', 'answers/79357675', 'answers/77069185', 'answers/23745568', 'answers/23742273', 'answers/132829008', 'answers/80751694', 'answers/137246092', 'answers/139261880', 'answers/81479184', 'answers/23729673', 'answers/139946936', 'answers/236693896', 'answers/136902880', 'answers/121152385', 'answers/79997091', 'answers/140895710', 'answers/145174129', 'answers/294856708', 'answers/147743481', 'answers/23868296', 'answers/135272925', 'answers/24619205', 'answers/76070151', 'answers/76603360', 'answers/76032615', 'answers/23864232', 'answers/59154668', 'answers/35652021', 'answers/136628502', 'answers/144514898', 'answers/139708719', 'answers/62027590', 'answers/41969880', 'answers/74755783', 'answers/180876648', 'answers/41066108', 'answers/265440017', 'answers/137008880', 'answers/136810180', 'answers/110849538', 'answers/32849849', 'answers/136857218', 'answers/136791947', 'answers/79953612', 'answers/40808066', 'answers/42735924', 'answers/41873198', 'answers/40958956', 'answers/40886429', 'answers/40842088', 'answers/40825692', 'answers/40815172', 'answers/40803564', 'answers/20306114', 'answers/20196932', 'answers/79114484', 'answers/79109737', 'answers/78996268', 'answers/78498460', 'answers/78254515', 'answers/78199743', 'answers/76011614', 'answers/75795098', 'answers/75497059', 'answers/139451034']",117
1,"[('环保', 0.09), ('发展', 0.07), ('经济', 0.06), ('问题', 0.05), ('企业', 0.05), ('中国', 0.05), ('环境', 0.04), ('污染', 0.04), ('雾霾', 0.04), ('政府', 0.04), ('能源', 0.03), ('成本', 0.03), ('国家', 0.03), ('产业', 0.03), ('柴静', 0.03)]","['answers/82612111', 'answers/33417880', 'answers/139358341', 'answers/136504452', 'answers/138987600', 'answers/77828769', 'answers/33116952', 'answers/139989345', 'answers/263313423', 'answers/139289568', 'answers/136927692', 'answers/83846673', 'answers/98247196', 'answers/139455793', 'answers/40915543', 'answers/139874221', 'answers/32918168', 'answers/78668171', 'answers/33117360', 'answers/146593694', 'answers/32844458', 'answers/137026243', 'answers/100298591', 'answers/78279245', 'answers/140899796', 'answers/139270431', 'answers/139039598', 'answers/137838858', 'answers/263511708', 'answers/139659998', 'answers/40821180', 'answers/40854580', 'answers/40961615', 'answers/40795107', 'answers/40827401', 'answers/40809787', 'answers/40812985', 'answers/40771260', 'answers/40886903', 'answers/40785876', 'answers/40963166', 'answers/40891558', 'answers/40847482', 'answers/40898301', 'answers/40774309', 'answers/40812222', 'answers/40832879', 'answers/40981598', 'answers/40893921', 'answers/41022987', 'answers/40878369', 'answers/41075284', 'answers/40832331', 'answers/40797567', 'answers/40847725', 'answers/40775355', 'answers/40817183', 'answers/40866032', 'answers/40868514', 'answers/40790040', 'answers/42928908', 'answers/41006000', 'answers/40860665', 'answers/40805723', 'answers/40974900', 'answers/129651585', 'answers/31843766', 'answers/75709562', 'answers/31851691', 'answers/136536294', 'answers/144316636', 'answers/248912098', 'answers/75709577', 'answers/21471603', 'answers/44911667', 'answers/139665730', 'answers/34615280', 'answers/34619325', 'answers/34622734', 'answers/34601983', 'answers/139264227', 'answers/43427456', 'answers/20681010', 'answers/137046169', 'answers/140052655', 'answers/40968269', 'answers/41367584', 'answers/40896123', 'answers/40832179', 'answers/76013041', 'answers/139281660', 'answers/145310218', 'answers/181579887', 'answers/97317831', 'answers/100105365', 'answers/100096604', 'answers/135072159', 'answers/136762302', 'answers/136789307', 'answers/230735365', 'answers/23409153', 'answers/23847874', 'answers/24072893', 'answers/35342413', 'answers/23944030', 'answers/23846173', 'answers/31650302', 'answers/31644600', 'answers/31644741', 'answers/77036264', 'answers/291501980', 'answers/139257435', 'answers/139941861', 'answers/158332121', 'answers/158403325', 'answers/158449190', 'answers/158790432', 'answers/158419420', 'answers/75709120', 'answers/40887520', 'answers/139659998', 'answers/139432271', 'answers/139295547', 'answers/139251086', 'answers/139167832', 'answers/139152479', 'answers/139132355', 'answers/139088652', 'answers/139047510', 'answers/83389767', 'answers/32823244', 'answers/138968263', 'answers/80744265', 'answers/267659542', 'answers/263329609', 'answers/253317974', 'answers/208205222', 'answers/141220644', 'answers/140322782', 'answers/139981033', 'answers/139970149', 'answers/139894085', 'answers/139836045', 'answers/139761654', 'answers/139527993', 'answers/139392481', 'answers/139350148', 'answers/139333794', 'answers/139263336', 'answers/139246016', 'answers/139190692', 'answers/139181793', 'answers/139140449', 'answers/139120404', 'answers/137221357', 'answers/136993343', 'answers/136981985', 'answers/136911832', 'answers/136727196', 'answers/136562460', 'answers/114217930', 'answers/112998064', 'answers/105227436', 'answers/103372718', 'answers/100483636', 'answers/100475719', 'answers/95668559', 'answers/94397322', 'answers/88965772', 'answers/88939386', 'answers/82845247', 'answers/80582924', 'answers/80219361', 'answers/80108541', 'answers/79932426', 'answers/79854157', 'answers/79848918', 'answers/78031339', 'answers/77868276', 'answers/76211773', 'answers/136547826', 'answers/139817212', 'answers/139408882', 'answers/32825672', 'answers/40805723', 'answers/40974900', 'answers/136806271', 'answers/151325119', 'answers/40852608', 'answers/40772028', 'answers/40768071', 'answers/40954268', 'answers/40791854', 'answers/40820630', 'answers/40823379', 'answers/40822025', 'answers/238464579', 'answers/41115951', 'answers/40969591', 'answers/40908074', 'answers/40884304', 'answers/40882082', 'answers/40818130', 'answers/42729789', 'answers/40814327', 'answers/72615773', 'answers/40819098', 'answers/40797635', 'answers/40965227', 'answers/40894500', 'answers/40886143', 'answers/40819533', 'answers/40818517', 'answers/40817001', 'answers/40816129', 'answers/40816214', 'answers/40831512', 'answers/42790119', 'answers/42215485', 'answers/41169361', 'answers/41114595', 'answers/40889174', 'answers/40886953', 'answers/40884414', 'answers/40884323', 'answers/40882789', 'answers/40876404', 'answers/40841340', 'answers/40832556', 'answers/40818618', 'answers/40817338', 'answers/40812511', 'answers/40791556', 'answers/40801961', 'answers/41587933', 'answers/141453950', 'answers/40861573', 'answers/40797592', 'answers/328765235', 'answers/279654258', 'answers/270188084', 'answers/139808614', 'answers/139263841', 'answers/136870952', 'answers/117109879', 'answers/106713158', 'answers/72588798', 'answers/60400960', 'answers/49579969', 'answers/41115119', 'answers/41098144', 'answers/41079641', 'answers/41061959', 'answers/41059640', 'answers/41053638', 'answers/41049604', 'answers/41048165', 'answers/41039152', 'answers/41038457', 'answers/41038023', 'answers/41036978', 'answers/41013240', 'answers/41004736', 'answers/40992063', 'answers/40951027', 'answers/40939324', 'answers/40934109', 'answers/40926951', 'answers/40921173', 'answers/40920556', 'answers/40918606', 'answers/40918511', 'answers/40911212', 'answers/40910323', 'answers/40909135', 'answers/40904058', 'answers/40901275', 'answers/40898170', 'answers/40896905', 'answers/40895539', 'answers/40893744', 'answers/40892858', 'answers/40892459', 'answers/40889231', 'answers/40882496', 'answers/40881844', 'answers/40875402', 'answers/40873084', 'answers/40867365', 'answers/40866777', 'answers/40862493', 'answers/40860620', 'answers/40860152', 'answers/40854721', 'answers/40852436', 'answers/40852355', 'answers/40848871', 'answers/40846915', 'answers/40846263', 'answers/40845123', 'answers/40843893', 'answers/40842866', 'answers/40841842', 'answers/40841181', 'answers/40841163', 'answers/40836842', 'answers/40836421', 'answers/40835655', 'answers/40834802', 'answers/40833939', 'answers/40833598', 'answers/40832825', 'answers/40832167', 'answers/40831278', 'answers/40830573', 'answers/40830466', 'answers/40829561', 'answers/40828488', 'answers/40825437', 'answers/40824187', 'answers/40823085', 'answers/40821334', 'answers/40820428', 'answers/40818830', 'answers/40818642', 'answers/40818362', 'answers/40815446', 'answers/40815046', 'answers/40814979', 'answers/40814492', 'answers/40807660', 'answers/40804275', 'answers/40803762', 'answers/40803085', 'answers/40800823', 'answers/40800291', 'answers/40798408', 'answers/40797620', 'answers/40794903', 'answers/40790337', 'answers/40787888', 'answers/40784886', 'answers/40774215', 'answers/40986278', 'answers/40803719', 'answers/40822398', 'answers/41600032', 'answers/40892490', 'answers/40874306', 'answers/40857427', 'answers/40839243', 'answers/40814359', 'answers/40803055', 'answers/142352680', 'answers/40819238', 'answers/40845055', 'answers/140444436', 'answers/140113687', 'answers/139741648', 'answers/139670507', 'answers/139440971', 'answers/74736446', 'answers/78997754']",363
2,"[('雾霾', 0.16), ('中国', 0.02), ('空气', 0.02), ('问题', 0.01), ('城市', 0.01), ('原因', 0.01), ('吸', 0.01), ('天', 0.01), ('天气', 0.01), ('美国', 0.01), ('北京', 0.01), ('解决', 0.01), ('防', 0.01), ('PM2.5', 0.01), ('危害', 0.01)]","['answers/94150374', 'answers/137260033', 'answers/139775543', 'answers/140206903', 'answers/136783498', 'answers/139219557', 'answers/140545435', 'answers/136611555', 'answers/138768017', 'answers/139408464', 'answers/136800606', 'answers/77809677', 'answers/141429244', 'answers/128320337', 'answers/141935747', 'answers/139581839', 'answers/138987286', 'answers/139806252', 'answers/137094710', 'answers/137006611', 'answers/143156122', 'answers/139721232', 'answers/139205731', 'answers/139114101', 'answers/141512197', 'answers/139669037', 'answers/136541521', 'answers/139469284', 'answers/139177366', 'answers/136777447', 'answers/106619607', 'answers/139605819', 'answers/253552353', 'answers/193917500', 'answers/81234813', 'answers/141934765', 'answers/129840258', 'answers/28227810', 'answers/21028741', 'answers/135793049', 'answers/314148436', 'answers/200507262', 'answers/180409634', 'answers/139425061', 'answers/139257929', 'answers/139224692', 'answers/137558385', 'answers/136731391', 'answers/76232657', 'answers/135505383', 'answers/40989863', 'answers/40767126', 'answers/139254611', 'answers/40818614', 'answers/41406307', 'answers/78228442', 'answers/140021359', 'answers/78297467', 'answers/314150443', 'answers/140531775', 'answers/136997203', 'answers/129649786', 'answers/80514681', 'answers/80507993', 'answers/78657976', 'answers/78326211', 'answers/78241570', 'answers/127316666', 'answers/77259213', 'answers/74724240', 'answers/137273449', 'answers/307340846', 'answers/200055982', 'answers/141783157', 'answers/141120440', 'answers/139251888', 'answers/139062396', 'answers/127704530', 'answers/274067707', 'answers/262609872', 'answers/129649568', 'answers/77871696', 'answers/76463436', 'answers/129222755', 'answers/100742608', 'answers/76517239', 'answers/76343698', 'answers/235347304', 'answers/22098274', 'answers/57678454', 'answers/136945578', 'answers/76722391', 'answers/139223878', 'answers/127085091', 'answers/75840061', 'answers/76171772', 'answers/31963762', 'answers/22237254', 'answers/22087445', 'answers/129768112', 'answers/84495439', 'answers/31864285', 'answers/140533152', 'answers/273977963', 'answers/150826777', 'answers/140050776', 'answers/139386478', 'answers/139137240', 'answers/23501390', 'answers/75832818', 'answers/75795602', 'answers/139667366', 'answers/139601369', 'answers/139218645', 'answers/32499922', 'answers/32330689', 'answers/32125376', 'answers/32047878', 'answers/31905283', 'answers/31896548', 'answers/31840607', 'answers/272417265', 'answers/265707491', 'answers/236003196', 'answers/169330209', 'answers/155739100', 'answers/145578728', 'answers/141168477', 'answers/74967814', 'answers/75801988', 'answers/127927679', 'answers/76241452', 'answers/75953112', 'answers/75371833', 'answers/80141159', 'answers/164687876', 'answers/147338987', 'answers/139883207', 'answers/139108623', 'answers/127781332', 'answers/137245116', 'answers/140191305', 'answers/154257760', 'answers/137394197', 'answers/31786164', 'answers/31783434', 'answers/33074325', 'answers/31887978', 'answers/34251229', 'answers/33076528', 'answers/31895458', 'answers/135203677', 'answers/122276961', 'answers/72824389', 'answers/72738684', 'answers/21454830', 'answers/22250768', 'answers/137478552', 'answers/137720507', 'answers/141656243', 'answers/141410374', 'answers/140196889', 'answers/22704032', 'answers/22142875', 'answers/141208494', 'answers/23148601', 'answers/22193493', 'answers/22176391', 'answers/140410701', 'answers/136907620', 'answers/136920211', 'answers/136912813', 'answers/139659887', 'answers/139515790', 'answers/137236872', 'answers/137231217', 'answers/137177022', 'answers/136966119', 'answers/136922079', 'answers/44611366', 'answers/78145945', 'answers/68228462', 'answers/68225984', 'answers/153329920', 'answers/139255701', 'answers/144588467', 'answers/25983020', 'answers/34630829', 'answers/34611396', 'answers/74778901', 'answers/34889440', 'answers/39877987', 'answers/34770385', 'answers/34764457', 'answers/34732240', 'answers/34669327', 'answers/101399872', 'answers/85577534', 'answers/78349996', 'answers/52456021', 'answers/40902034', 'answers/78361016', 'answers/34704520', 'answers/37916015', 'answers/34616408', 'answers/37946684', 'answers/75931109', 'answers/75993344', 'answers/76238570', 'answers/76093484', 'answers/80044962', 'answers/76076321', 'answers/137270990', 'answers/286701695', 'answers/288456471', 'answers/135083244', 'answers/298217540', 'answers/138834165', 'answers/285120684', 'answers/154403931', 'answers/164724990', 'answers/165051246', 'answers/52453502', 'answers/166809184', 'answers/74761651', 'answers/139255790', 'answers/126530330', 'answers/20103281', 'answers/77726357', 'answers/74828444', 'answers/76267451', 'answers/312556020', 'answers/137118964', 'answers/43747390', 'answers/43521903', 'answers/132019069', 'answers/131684001', 'answers/134723700', 'answers/131804980', 'answers/131850879', 'answers/131821240', 'answers/131722818', 'answers/31999520', 'answers/20609353', 'answers/20609310', 'answers/25025990', 'answers/136672464', 'answers/137277410', 'answers/140237787', 'answers/146852558', 'answers/137118610', 'answers/136996313', 'answers/139320962', 'answers/140247312', 'answers/137348138', 'answers/136789344', 'answers/23834119', 'answers/75403811', 'answers/133384682', 'answers/136870313', 'answers/132939010', 'answers/133364760', 'answers/146894558', 'answers/74781114', 'answers/77250348', 'answers/74812588', 'answers/78167752', 'answers/76902756', 'answers/74782446', 'answers/142252626', 'answers/26791405', 'answers/78031719', 'answers/26864676', 'answers/139827628', 'answers/74804964', 'answers/74828435', 'answers/134359486', 'answers/139831759', 'answers/81479740', 'answers/74952245', 'answers/144237400', 'answers/134899226', 'answers/143605388', 'answers/81486449', 'answers/23095405', 'answers/79931458', 'answers/20579947', 'answers/78049332', 'answers/76147572', 'answers/258783298', 'answers/136734519', 'answers/20098762', 'answers/139152144', 'answers/139367601', 'answers/139836142', 'answers/139334714', 'answers/147166702', 'answers/139743373', 'answers/139724782', 'answers/139651777', 'answers/139273404', 'answers/80056296', 'answers/139418122', 'answers/80071371', 'answers/141682641', 'answers/139554824', 'answers/139383552', 'answers/139236943', 'answers/132243870', 'answers/84576008', 'answers/81593791', 'answers/80098767', 'answers/80095850', 'answers/139289525', 'answers/139265062', 'answers/139272424', 'answers/139318023', 'answers/139262882', 'answers/139368530', 'answers/140226916', 'answers/139734287', 'answers/139503606', 'answers/139502897', 'answers/139299968', 'answers/139287263', 'answers/139276459', 'answers/139263571', 'answers/139260347', 'answers/139259964', 'answers/139095582', 'answers/138962105', 'answers/134551559', 'answers/139260100', 'answers/215154704', 'answers/79425927', 'answers/79071917', 'answers/145088924', 'answers/144941711', 'answers/141552643', 'answers/145476181', 'answers/144849931', 'answers/146020549', 'answers/63912820', 'answers/133313170', 'answers/34455811', 'answers/34487211', 'answers/21258003', 'answers/39756194', 'answers/51778922', 'answers/39767308', 'answers/131226990', 'answers/192255853', 'answers/136857781', 'answers/136740879', 'answers/136720278', 'answers/79863097', 'answers/323485462', 'answers/109655983', 'answers/39631029', 'answers/140853462', 'answers/139826436', 'answers/131187755', 'answers/22022133', 'answers/139525005', 'answers/137247169', 'answers/22065192', 'answers/134692607', 'answers/297609628', 'answers/253623891', 'answers/139622960', 'answers/78110654', 'answers/136894032', 'answers/154520129', 'answers/90686281', 'answers/155428386', 'answers/79860444', 'answers/32405848', 'answers/84936344', 'answers/74912992', 'answers/323485348', 'answers/323485318', 'answers/137071088', 'answers/320354736', 'answers/295838695', 'answers/76012180', 'answers/78651469', 'answers/75942670', 'answers/79780556', 'answers/185518161', 'answers/179340860', 'answers/103615400', 'answers/234626030', 'answers/234557954', 'answers/115802889', 'answers/31648800', 'answers/59151188', 'answers/136782027', 'answers/76240290', 'answers/51128171', 'answers/51121953', 'answers/77035038', 'answers/150533155', 'answers/98838319', 'answers/76234031', 'answers/52457823', 'answers/51128744', 'answers/138812819', 'answers/290543660', 'answers/272166773', 'answers/237138712', 'answers/103289833', 'answers/127111847', 'answers/105217261', 'answers/139646094', 'answers/139002146', 'answers/40440935', 'answers/144494523', 'answers/41497619', 'answers/147815176', 'answers/40866332', 'answers/146867123', 'answers/38739405', 'answers/141527115', 'answers/141962638', 'answers/137187103', 'answers/141952151', 'answers/32610534', 'answers/34610783', 'answers/20645727', 'answers/20376879', 'answers/124188023', 'answers/124143322', 'answers/124349028', 'answers/128840167', 'answers/124722680', 'answers/142368598', 'answers/35463073', 'answers/136858784', 'answers/78492171', 'answers/40929051', 'answers/151763376', 'answers/80179795', 'answers/178551681', 'answers/260794926', 'answers/82850891', 'answers/78602366', 'answers/41006285', 'answers/139435435', 'answers/139248045', 'answers/139244213', 'answers/139165371', 'answers/139098793', 'answers/94252914', 'answers/71783670', 'answers/141458879', 'answers/136008566', 'answers/33651372', 'answers/33307934', 'answers/33069263', 'answers/289079419', 'answers/265943129', 'answers/263388392', 'answers/263387511', 'answers/263373506', 'answers/263255251', 'answers/178852242', 'answers/154886395', 'answers/141717722', 'answers/141567266', 'answers/140621313', 'answers/140134073', 'answers/140062824', 'answers/140024479', 'answers/139975619', 'answers/139749211', 'answers/139635944', 'answers/139544763', 'answers/139494547', 'answers/139446445', 'answers/139435440', 'answers/139314725', 'answers/139256961', 'answers/139251701', 'answers/139223163', 'answers/139212167', 'answers/139205037', 'answers/139111572', 'answers/139062391', 'answers/139041322', 'answers/138995633', 'answers/138855382', 'answers/137868849', 'answers/137777978', 'answers/137741108', 'answers/137096493', 'answers/136970366', 'answers/136966616', 'answers/136922969', 'answers/136813323', 'answers/136803456', 'answers/136742927', 'answers/136721999', 'answers/136706083', 'answers/136591574', 'answers/134407721', 'answers/132182266', 'answers/132143601', 'answers/123027976', 'answers/114320166', 'answers/114002719', 'answers/111230213', 'answers/106314526', 'answers/93892488', 'answers/92621925', 'answers/92579046', 'answers/88368730', 'answers/86836032', 'answers/85924567', 'answers/85904023', 'answers/85147511', 'answers/84845731', 'answers/83200818', 'answers/81976251', 'answers/81948617', 'answers/80888356', 'answers/79944815', 'answers/79277669', 'answers/78740479', 'answers/78269165', 'answers/78000258', 'answers/77953609', 'answers/77842766', 'answers/76232770', 'answers/75341994', 'answers/263866084', 'answers/141933630', 'answers/136761697', 'answers/79398606', 'answers/80731631', 'answers/32959350', 'answers/32833520', 'answers/40882933', 'answers/40804551', 'answers/76416367', 'answers/40958764', 'answers/40953979', 'answers/40783482', 'answers/165428565', 'answers/136784268', 'answers/40866698', 'answers/40793377', 'answers/136773785', 'answers/40862257', 'answers/254352451', 'answers/139483999', 'answers/139472154', 'answers/139432397', 'answers/139251440', 'answers/137478959', 'answers/136801109', 'answers/116815826', 'answers/108648546', 'answers/79537698', 'answers/78675152', 'answers/41701779', 'answers/41558271', 'answers/41138010', 'answers/41097372', 'answers/41092313', 'answers/41083509', 'answers/41019958', 'answers/41011667', 'answers/41010826', 'answers/40996412', 'answers/40974048', 'answers/40886413', 'answers/40882519', 'answers/40880314', 'answers/40858221', 'answers/40855764', 'answers/40855220', 'answers/40847501', 'answers/40846999', 'answers/40839080', 'answers/40838699', 'answers/40831222', 'answers/40825833', 'answers/40818163', 'answers/40812084', 'answers/40806407', 'answers/40801682', 'answers/40796293', 'answers/40793756', 'answers/40783425', 'answers/75645070', 'answers/40941162', 'answers/40797112', 'answers/148539135', 'answers/40826657', 'answers/40760377', 'answers/40799540', 'answers/141168477', 'answers/140485467', 'answers/140453357', 'answers/140414362', 'answers/140148760', 'answers/139951618', 'answers/139835335', 'answers/139797939', 'answers/139745853', 'answers/139732319', 'answers/139507082', 'answers/139506054', 'answers/139472083', 'answers/139329961', 'answers/139225428', 'answers/139191014', 'answers/137251051', 'answers/137115452', 'answers/136678436', 'answers/134325913', 'answers/129654752', 'answers/118876788', 'answers/22338185', 'answers/22145095', 'answers/106985422', 'answers/89437356', 'answers/89386992', 'answers/76670515', 'answers/76266870', 'answers/75807015', 'answers/75793288', 'answers/74701394', 'answers/69820244', 'answers/57783156', 'answers/72128167', 'answers/22082900', 'answers/31882163', 'answers/258966320', 'answers/139443608', 'answers/22106755', 'answers/22106367', 'answers/129812548', 'answers/22137384', 'answers/81999316', 'answers/79991896', 'answers/79081432', 'answers/78266316', 'answers/78229038', 'answers/77643387', 'answers/75824039', 'answers/79011385', 'answers/76042312', 'answers/75684894', 'answers/74701402', 'answers/23761721']",656
3,"[('治理', 0.23), ('雾霾', 0.1), ('污染', 0.04), ('中国', 0.03), ('问题', 0.02), ('发展', 0.02), ('洛杉矶', 0.02), ('政府', 0.02), ('成本', 0.02), ('经济', 0.02), ('失业', 0.02), ('美国', 0.02), ('代价', 0.01), ('政客', 0.01), ('国家', 0.01)]","['answers/136933080', 'answers/79644493', 'answers/77809329', 'answers/139090082', 'answers/139670630', 'answers/106168972', 'answers/79264332', 'answers/79859352', 'answers/136726127', 'answers/79675851', 'answers/139122909', 'answers/77831861', 'answers/139734252', 'answers/139760215', 'answers/139565653', 'answers/40976265', 'answers/139428703', 'answers/74700588', 'answers/34690344', 'answers/83030438', 'answers/34743631', 'answers/48218094', 'answers/37950770', 'answers/37905956', 'answers/34680278', 'answers/34731058', 'answers/139218964', 'answers/21718650', 'answers/137160630', 'answers/40812739', 'answers/40834748', 'answers/76343919', 'answers/26773106', 'answers/23349669', 'answers/139240115', 'answers/139255730', 'answers/144757728', 'answers/100113448', 'answers/75786574', 'answers/76979190', 'answers/76956230', 'answers/156027154', 'answers/152864132', 'answers/137267368', 'answers/139277508', 'answers/146295129', 'answers/139168183', 'answers/41019055', 'answers/139049444', 'answers/21421675', 'answers/23878328', 'answers/45041367', 'answers/23875715', 'answers/44977262', 'answers/129819464', 'answers/158267177', 'answers/74927384', 'answers/75709945', 'answers/33372028', 'answers/170334852', 'answers/139760215', 'answers/139565653', 'answers/139472166', 'answers/139450066', 'answers/139334032', 'answers/139204916', 'answers/137036635', 'answers/33172766', 'answers/32847029', 'answers/178061199', 'answers/140638138', 'answers/140299983', 'answers/140165597', 'answers/139975716', 'answers/139974700', 'answers/139932699', 'answers/139920402', 'answers/139835743', 'answers/139830348', 'answers/139803659', 'answers/139790066', 'answers/139769680', 'answers/139769050', 'answers/139762496', 'answers/139583900', 'answers/139569514', 'answers/139443754', 'answers/139427238', 'answers/139389804', 'answers/139223325', 'answers/139119109', 'answers/139118146', 'answers/139114727', 'answers/139102436', 'answers/139092162', 'answers/139084391', 'answers/139082283', 'answers/138967671', 'answers/137071725', 'answers/137003639', 'answers/136809535', 'answers/136745504', 'answers/114634196', 'answers/111295476', 'answers/102555830', 'answers/101992120', 'answers/101573592', 'answers/100670938', 'answers/100368843', 'answers/91575308', 'answers/90236077', 'answers/88817546', 'answers/84666513', 'answers/83117631', 'answers/79497064', 'answers/78002646', 'answers/77916228', 'answers/77895198', 'answers/75694152', 'answers/40976232', 'answers/39180691', 'answers/139273337', 'answers/139704403', 'answers/40854557', 'answers/40816283', 'answers/40800783', 'answers/144647453', 'answers/114967749', 'answers/40976239', 'answers/40965263', 'answers/40868434', 'answers/40838848', 'answers/40820368', 'answers/40814844', 'answers/40812776', 'answers/40799950', 'answers/40894057', 'answers/40769721', 'answers/139445657', 'answers/83833006', 'answers/22129491', 'answers/76103163']",142
4,"[('口罩', 0.29), ('戴', 0.09), ('雾霾', 0.06), ('防', 0.03), ('过滤', 0.03), ('防护', 0.03), ('效果', 0.03), ('3M', 0.03), ('出门', 0.03), ('佩戴', 0.02), ('PM2.5', 0.02), ('空气净化器', 0.02), ('呼吸', 0.02), ('买', 0.02), ('颗粒', 0.02)]","['answers/139733868', 'answers/151173158', 'answers/219090038', 'answers/151173794', 'answers/136146361', 'answers/79858326', 'answers/23731507', 'answers/137282303', 'answers/137184492', 'answers/100105230', 'answers/139591826', 'answers/31868354', 'answers/101086302', 'answers/136691022', 'answers/139245082', 'answers/129437803', 'answers/137282860', 'answers/252760063', 'answers/139909980', 'answers/139223053', 'answers/138219491', 'answers/137419646', 'answers/43025506', 'answers/22175592', 'answers/140419704', 'answers/75746262', 'answers/75640381', 'answers/136942888', 'answers/259611792', 'answers/77046673', 'answers/76708469', 'answers/75943346', 'answers/79307948', 'answers/137282660', 'answers/75886255', 'answers/76024344', 'answers/75988904', 'answers/75960173', 'answers/78541455', 'answers/91259242', 'answers/138017824', 'answers/273771453', 'answers/80955135', 'answers/77753053', 'answers/314156593', 'answers/314146833', 'answers/310527894', 'answers/281103961', 'answers/257619346', 'answers/174028251', 'answers/173271648', 'answers/151019737', 'answers/142407161', 'answers/140778245', 'answers/140443908', 'answers/140413901', 'answers/140411200', 'answers/136184729', 'answers/122659229', 'answers/111122936', 'answers/81472087', 'answers/77574674', 'answers/76831723', 'answers/75917161', 'answers/75968378', 'answers/260741723', 'answers/95363575', 'answers/75918615', 'answers/75984996', 'answers/75918996', 'answers/76023220', 'answers/76571510', 'answers/76050133', 'answers/81215375', 'answers/139595623', 'answers/138235816', 'answers/287052833', 'answers/314157259', 'answers/288232363', 'answers/285845746', 'answers/285600202', 'answers/136076208', 'answers/165091616', 'answers/131727947', 'answers/136944186', 'answers/41422416', 'answers/76036677', 'answers/74824313', 'answers/74808026', 'answers/137090889', 'answers/139201208', 'answers/139453259', 'answers/139356453', 'answers/139261692', 'answers/139618152', 'answers/136826437', 'answers/138696609', 'answers/138697882', 'answers/140696457', 'answers/139299521', 'answers/139274253', 'answers/139201179', 'answers/139146676', 'answers/70689729', 'answers/260119767', 'answers/156481608', 'answers/314538143', 'answers/275074505', 'answers/268519788', 'answers/249315107', 'answers/173287501', 'answers/151020216', 'answers/141370510', 'answers/77881854', 'answers/104519658', 'answers/80340762', 'answers/164056488', 'answers/41021764', 'answers/141524181', 'answers/46694485', 'answers/137283834', 'answers/289052890', 'answers/141370336', 'answers/181530999', 'answers/145081797', 'answers/204433241', 'answers/144970764', 'answers/100334756', 'answers/138720609', 'answers/137041504', 'answers/22027355', 'answers/314150519', 'answers/138911759', 'answers/34948006', 'answers/314151285', 'answers/58671324', 'answers/76647256', 'answers/284639115', 'answers/81161923', 'answers/20631618', 'answers/124251439', 'answers/31676063', 'answers/44485600', 'answers/80142222', 'answers/325147428', 'answers/304411336', 'answers/325148633', 'answers/304401141', 'answers/140899302', 'answers/136891333', 'answers/136630290', 'answers/80156946', 'answers/79886172', 'answers/32826343', 'answers/108564234', 'answers/41224455', 'answers/41045352', 'answers/40853290', 'answers/40814397', 'answers/40809067', 'answers/40806874', 'answers/40799911', 'answers/40979120', 'answers/84803872', 'answers/79141384', 'answers/79092973', 'answers/76063400']",167
