positive,negative,final,time
9.1065395659737,-4.0754437133153,5.0310958526583995,2015-12
34.523307053963705,-10.671782967995103,23.851524085968602,2017-01
32.13019734473509,-14.278452383966302,17.851744960768784,2017-01
421.1224518272321,-137.25222363214354,283.87022819508854,2014-11
606.3329121209536,-326.6520859799654,279.68082614098813,2014-11
1099.7449416278562,-431.28916444468575,668.4557771831704,2017-02
82.46168689921728,-46.028088681867736,36.43359821734955,2017-01
16.48953113417793,-6.992831029000748,9.496700105177183,2017-01
581.0919990557596,-342.8591094484311,238.2328896073285,2016-12
1.3026083428850002,-7.2869505571957,-5.984342214310701,2016-01
379.24236727255055,-178.96432914513792,200.27803812741263,2016-01
4.018573608262931,-1.9274772099465698,2.0910963983163606,2016-12
9056.459777162509,-4238.030726036472,4818.429051126037,2017-01
71.2466191743971,-29.1499263505937,42.096692823803394,2014-11
57.079923833479256,-54.110664118951114,2.9692597145281425,2017-01
102.7545507654224,-57.63012372148723,45.124427043935164,2015-12
23.07624837246353,-31.026550270821435,-7.950301898357903,2017-12
201.0153860987227,-125.20393211730608,75.81145398141662,2017-01
35.8463598649997,-25.983506627692794,9.862853237306904,2017-01
48.319037988413946,-22.50670997512219,25.812328013291754,2017-01
14.827298095595548,-15.496488553704701,-0.6691904581091528,2017-01
55.926608502381505,-23.384897220615997,32.54171128176551,2017-01
350.905521634678,-151.30775526736,199.597766367318,2016-12
1.43929640405396,-6.311777479658001,-4.872481075604041,2016-12
115.06689117537005,-81.88485444094503,33.18203673442501,2016-12
2177.538224091738,-849.8132839027589,1327.724940188979,2016-05
21.897587355743998,-10.4543274767843,11.443259878959697,2015-12
47.82544995068948,-36.54765073246631,11.277799218223173,2015-12
5.0693030110996995,-11.953096648469021,-6.883793637369322,2014-11
0.2812929537557,-0.911929899395,-0.6306369456393,2014-11
15.856965649445899,-5.624326379859,10.232639269586898,2017-01
0.45141126345640004,-6.256869740591,-5.8054584771346,2017-01
40.56620887367572,-42.05873755867411,-1.4925286849983905,2016-12
220.42203656005418,-103.91836566817152,116.50367089188266,2017-12
1756.129209963902,-510.0650386922524,1246.0641712716497,2017-09
1113.5094178467796,-163.6620012420541,949.8474166047255,2017-08
887.8668339991193,-282.47113408964003,605.3956999094793,2017-08
280.71180626618064,-109.77826018669646,170.9335460794842,2017-08
2227.1218920069746,-625.4448180649872,1601.6770739419874,2017-07
72.58136476812093,-87.0011064822054,-14.419741714084466,2017-01
4.6201284195894,-4.8663926150156005,-0.2462641954262006,2017-01
44.21039641103064,-37.2105505726527,6.999845838377944,2017-01
28.19243702649302,-9.458861336415797,18.733575690077224,2017-01
1872.1619383381042,-218.4049180203646,1653.7570203177395,2017-01
53.479458608265496,-32.69330598807469,20.786152620190805,2017-01
257.54756306467635,-81.44252040022918,176.10504266444718,2017-01
20.9795705294644,-5.750300471115399,15.229270058349002,2017-01
13.584369376223032,-7.2741440095301,6.310225366692932,2017-01
11.7944628697355,-14.28452304873542,-2.4900601789999186,2017-01
38.9724259851768,-34.856409024818284,4.116016960358515,2017-01
46.225090447195875,-25.326530506629574,20.8985599405663,2017-01
186.34365327330033,-65.25875570710298,121.08489756619736,2016-12
191.02036389138706,-78.65041364749165,112.36995024389542,2016-12
11.103102288657801,-4.0474592845167,7.055643004141102,2016-12
5.3755852591507,-3.6389309979149997,1.7366542612357003,2016-12
4.4223258793067,-1.9824944398459996,2.4398314394607006,2016-06
0.3787542251387,-4.01441660468,-3.6356623795413,2015-12
47.3154614168624,-16.463146472063098,30.8523149447993,2015-12
494.1553598557221,-172.64905055757555,321.50630929814656,2017-01
11.681217876199701,-9.181156195756198,2.500061680443503,2016-12
4.355869841894,-4.5023408264619995,-0.14647098456799945,2016-09
6.367998222034998,-1.6395350829784001,4.728463139056599,2016-01
0.47701586927282996,-7.527597938664,-7.05058206939117,2015-12
82.03720117520425,-32.64061728866881,49.39658388653544,2014-11
203.53928352208789,-72.83903008483634,130.70025343725155,2018-01
5.139953851367199,-3.0892502056357003,2.050703645731499,2017-12
8.336863428545632,-9.9428593348754,-1.6059959063297686,2017-11
66.31482800196665,-18.71420731778596,47.60062068418068,2017-11
6.93929553122393,-4.988822696269799,1.9504728349541312,2017-11
18.139692867519532,-18.428112234873502,-0.28841936735397056,2017-11
109.82467105335192,-37.8261480295689,71.99852302378302,2017-11
100.67569930483734,-35.4275115087939,65.24818779604344,2017-11
316.2118457799187,-103.63120084760979,212.5806449323089,2017-10
834.1521777490955,-567.6821848898535,266.469992859242,2017-07
16.917650010677157,-9.414300484061648,7.503349526615509,2017-06
64.60528833752544,-14.903498132648,49.70179020487744,2017-02
1000.4541265155185,-47.45387378060796,953.0002527349105,2017-01
69.74644419265972,-61.7608833176591,7.985560875000623,2017-01
149.45058814821857,-60.25656062701493,89.19402752120365,2017-01
0.5599607238325299,-0.21446691542430002,0.3454938084082299,2017-01
2.3902491872900002,-4.4317564882514,-2.0415073009614,2017-01
101.13702713686989,-36.517491696516494,64.61953544035339,2017-01
527.9949591184433,-420.16074375722496,107.8342153612183,2017-01
181.73730734478178,-51.91495185551707,129.8223554892647,2017-01
1.3240648561416,-6.6931403992432,-5.3690755431016,2017-01
4.0797720672646305,-1.143483286401175,2.9362887808634555,2017-01
1185.5762279857092,-607.7065968492732,577.869631136436,2017-01
9.95863208760693,-2.8483196679360003,7.1103124196709295,2017-01
26.2295403174607,-7.7857581035893,18.4437822138714,2017-01
111.74793434116191,-42.53162085326452,69.2163134878974,2017-01
161.47584514827165,-143.0876052357328,18.388239912538836,2017-01
972.4532326195241,-269.8918797255854,702.5613528939386,2016-12
921.0558123228572,-404.93236723796895,516.1234450848882,2016-02
3547.8386117222867,-908.9923673859716,2638.846244336315,2017-01
430.45376325689125,-336.16169695043993,94.29206630645132,2015-11
153.49220174018618,-35.577453624326786,117.9147481158594,2014-10
637.7823286011156,-392.23100302120696,245.55132557990868,2016-01
25.612028934549304,-16.0122823293687,9.599746605180606,2017-01
790.3447633763714,-186.93614408830072,603.4086192880707,2017-01
2.4507189231817,-3.6024050633323,-1.1516861401505998,2016-01
219.13763227474595,-72.83903008483634,146.29860218990962,2016-01
82.14930356927643,-94.54867680538284,-12.399373236106413,2014-02
34.50541590601197,-35.290302484781435,-0.7848865787694663,2015-12
0.0,-4.802123387652999,-4.802123387652999,2016-11
294.1564639406177,-120.33169949366058,173.82476444695712,2014-07
11.5349299367358,-6.696233690141698,4.838696246594102,2013-12
3458.3620367581366,-1528.7227058912072,1929.6393308669294,2016-12
6.773229515308001,-8.976362363487574,-2.203132848179573,2014-06
1746.8257440077375,-466.83587058393493,1279.9898734238027,2015-12
144.39536851960864,-51.18224898713812,93.21311953247053,2017-04
1218.395256040355,-327.4890983182699,890.906157722085,2017-03
3.9864821076937,-21.16635695858738,-17.17987485089368,2017-01
28.773944902721293,-25.990791066191203,2.78315383653009,2014-11
44.1222285869814,-5.983379544451199,38.138849042530204,2016-01
32.46274033092322,-13.606320167818382,18.856420163104836,2017-03
311.29357066940355,-94.17632990367296,217.11724076573057,2017-01
91.76552850862382,-38.7492586188051,53.016269889818716,2017-01
66.0001215577687,-40.99831966538415,25.00180189238454,2017-01
620.3982461808686,-269.2277827472654,351.1704634336032,2017-01
71.84751139641926,-47.21473997157669,24.632771424842574,2016-12
44.83832679952159,-13.014359224442698,31.82396757507889,2016-12
170.33219220889785,-77.07136346923804,93.26082873965981,2016-01
1564.1726539385015,-574.7566248187012,989.4160291198003,2016-01
213.06691797172027,-160.62000943447356,52.44690853724671,2014-10
17.339664023389158,-1.8992897032132,15.440374320175959,2017-01
157.13611867538654,-80.52311715154322,76.61300152384332,2014-02
55.00228302872639,-25.9413055443846,29.060977484341787,2018-02
452.18886537093886,-165.76986681963362,286.4189985513052,2018-02
111.17622258873075,-51.41710590672462,59.75911668200613,2018-01
289.58732622241536,-60.17226013800192,229.41506608441344,2014-10
37.432440198569815,-5.821120338418399,31.611319860151415,2017-10
7.733063825152001,-0.15351747578140001,7.5795463493706015,2017-07
2201.7958306884348,-623.0157694358926,1578.780061252542,2017-07
32.99546995092155,-23.903957151751953,9.0915127991696,2017-06
2.83617155041,-1.25932173437,1.57684981604,2017-01
11.224875384630298,-20.75800513750786,-9.53312975287756,2017-01
8.1231615825177,-3.1312632332306998,4.991898349287,2017-01
29.924333751258406,-6.2551019991464,23.669231752112005,2017-01
83.67398889999328,-27.770087353787233,55.90390154620604,2017-01
106.26111613938602,-44.2743713944692,61.98674474491682,2017-01
0.312546164255,-3.0285887672487,-2.7160426029937,2017-01
226.1102124482583,-130.2205316630135,95.88968078524479,2017-01
40.9682074884167,-20.167473168222195,20.800734320194508,2017-01
67.43871397416663,-38.565705094386274,28.873008879780357,2017-01
92.6867811998059,-39.7073053847502,52.97947581505571,2017-01
136.69762395637835,-46.56286564159612,90.13475831478223,2016-12
17.1594156994858,-8.4339888878501,8.725426811635698,2016-12
1.84635125718,-3.547795130008,-1.7014438728280001,2016-12
0.685382056432,0.0,0.685382056432,2016-12
4.917079306998,0.0,4.917079306998,2016-12
6.3230972468091,-10.1262263584496,-3.8031291116404997,2016-12
90.3155860741233,-15.420388342973778,74.89519773114952,2016-12
19.163214647162707,-2.7925719033401,16.370642743822607,2016-02
5.772449329434201,-9.028671333878648,-3.2562220044444476,2015-12
5.46150601104935,-1.26398696013,4.19751905091935,2015-12
80.57841096614028,-17.918906931863503,62.65950403427678,2014-12
23.009604308604505,-23.569322278337197,-0.5597179697326915,2016-12
5.6874196899222,-2.0302433767643002,3.6571763131578994,2016-01
61.88712005403924,-56.500236613212984,5.386883440826253,2014-10
1272.7104334207477,-722.6494996093792,550.0609338113685,2015-03
3006.0415617438953,-726.4790461481653,2279.56251559573,2015-03
4112.573884292492,-1819.4401669794495,2293.1337173130423,2015-03
512.2424066103243,-120.25310493645867,391.98930167386567,2015-02
165.08424906379352,-73.88797999082946,91.19626907296406,2015-02
76.25623042004888,-28.377088240815496,47.879142179233384,2017-01
139.7999515493461,-69.60295781821364,70.19699373113247,2015-03
2203.8261894694747,-936.9376603962119,1266.8885290732628,2016-12
1002.0240221167618,-216.05177427602132,785.9722478407405,2015-02
904.1854053992804,-297.85016779382136,606.335237605459,2015-03
571.9590513958523,-291.4971995630536,280.4618518327987,2015-02
452.68748933235133,-233.66954687752312,219.01794245482822,2015-03
584.6652976763089,-250.35275871182597,334.31253896448294,2015-03
688.2312591713502,-152.1094208744021,536.1218382969481,2015-02
405.1834393223568,-251.07339128557362,154.11004803678316,2015-02
131.05698764491882,-43.7199136116085,87.33707403331033,2015-03
127.3886666869802,-103.84141081608085,23.54725587089935,2015-03
1185.702775841994,-632.4193435288561,553.283432313138,2015-03
430.1122450810739,-179.826143218676,250.2861018623979,2015-03
269.8540111237893,-138.92085430361982,130.93315682016947,2015-02
9525.609191643935,-3619.0894141488134,5906.519777495121,2015-02
308.60514249285814,-164.5536313606584,144.05151113219975,2015-02
653.1471725119038,-254.96710180789316,398.18007070401063,2015-03
160.5455323295315,-71.76198521912957,88.78354711040194,2015-03
231.5289202635394,-125.15371119460245,106.37520906893694,2015-03
448.7562376778075,-108.38665936326744,340.3695783145401,2015-03
1066.655217181923,-310.8709179255814,755.7842992563417,2015-03
125.224988796815,-23.178386148106526,102.04660264870847,2015-02
369.30842124270896,-118.44834101066428,250.86008023204468,2015-03
326.27801500931355,-147.29948407205367,178.97853093725988,2015-02
772.8285431617641,-266.1451896809816,506.68335348078244,2015-03
163.6242549674958,-44.8405477122495,118.7837072552463,2015-03
1321.8912914636423,-386.4978557364112,935.3934357272311,2015-03
263.16228309278824,-83.76326917610017,179.3990139166881,2015-02
257.3030507724442,-84.62713181118052,172.67591896126368,2015-03
1095.253619166525,-219.68713514229097,875.5664840242339,2015-02
541.1420434743048,-651.0085443682079,-109.8665008939031,2015-04
91.7264727691948,-64.86652192645447,26.859950842740332,2015-03
1150.867322471533,-398.076875718644,752.790446752889,2015-03
214.4374222905912,-137.5995442047887,76.83787808580249,2017-12
277.45862359192614,-105.75863717789652,171.69998641402964,2016-12
566.6375163130083,-441.19108793333004,125.44642837967825,2015-03
357.5256537764264,-33.05884466610297,324.4668091103234,2015-03
121.25349707154793,-53.01775700087651,68.23574007067143,2015-03
40.157319001470285,-22.22570426709433,17.931614734375955,2015-02
483.559012645093,-89.71917513041633,393.8398375146767,2015-03
4793.066614227328,-2244.056455457678,2549.0101587696495,2016-02
522.0761712612082,-293.3624660150981,228.71370524611007,2016-01
32.64407773969645,-6.018701704415399,26.62537603528105,2017-01
11.9412840816612,-11.8148724622015,0.12641161945970047,2015-10
652.4993667997848,-284.7833018237957,367.71606497598907,2015-03
204.26269241484897,-104.99143635997372,99.27125605487525,2015-03
238.40927537363774,-137.40755478577051,101.00172058786723,2015-03
7.8764100172100004,-2.8418033170699997,5.034606700140001,2015-03
299.1422020856906,-194.3984495383742,104.7437525473164,2015-03
41.05938519127205,-18.0296232159037,23.02976197536835,2015-03
629.5938757236855,-103.89351765458169,525.7003580691038,2015-03
63.95837128803902,-64.38605195556151,-0.4276806675224947,2015-03
10323.337309017952,-3902.364190362806,6420.973118655146,2015-03
132.0969885868221,-88.8494991931038,43.24748939371831,2015-03
179.93330557384732,-80.8250860476899,99.10821952615743,2015-03
401.7128650569328,-221.52271405722303,180.19015099970977,2015-03
889.9058383212555,-322.841117616912,567.0647207043435,2015-02
1971.2466805727822,-681.3884676305212,1289.8582129422612,2015-03
206.8878129991595,-83.32685795258053,123.56095504657898,2015-02
275.6940522534687,-97.17909132242437,178.51496093104436,2015-03
8.1829249809648,-6.037864398738,2.145060582226801,2015-02
101.73027185821103,-59.24833692496757,42.48193493324346,2015-03
528.9944465285475,-188.97533255253504,340.0191139760125,2015-03
458.18178702666654,-220.2570249403684,237.92476208629813,2015-03
159.14328346495103,-39.58937447629806,119.55390898865296,2015-03
349.3262595652733,-148.07415194557763,201.25210761969566,2015-03
86.55101609996733,-48.18102086663978,38.36999523332755,2017-03
6.77545062188733,-4.808928511804,1.9665221100833303,2016-12
103.0069058514638,-31.204684254530303,71.80222159693349,2015-02
39.549457239301134,-37.19496046889015,2.3544967704109823,2015-03
66.33384085820997,-16.441714044024,49.89212681418597,2015-03
5232.5938699216695,-2631.143905847135,2601.4499640745344,2015-03
160.49574903694784,-63.217985841920246,97.2777631950276,2015-03
62.502323338819586,-25.018677571426554,37.48364576739303,2015-03
32.0915486870695,-18.88936021904382,13.202188468025678,2017-07
100.44016972731082,-47.64031105931563,52.79985866799519,2015-03
352.4442355210573,-175.1476512865395,177.29658423451778,2015-03
115.73464646770206,-22.39076781624506,93.343878651457,2017-12
526.0346238943873,-235.70338881316636,290.33123508122094,2015-03
258.16848342206345,-40.11110561214669,218.05737780991677,2015-02
196.30517573132155,-81.14136771070315,115.1638080206184,2015-03
41.304746082902106,-54.85222860252401,-13.547482519621902,2016-03
583.2744438156984,-171.5540660523672,411.7203777633312,2015-03
103.50843205577986,-59.70336906114281,43.805062994637055,2015-03
3214.218455800761,-1201.6409597228633,2012.5774960778979,2015-03
71.303289209876,-44.43139281386516,26.87189639601084,2015-02
139.85207708818302,-111.73069682517986,28.12138026300316,2015-03
1413.2751298022786,-427.9339807601978,985.3411490420808,2015-02
4.719403559231012,0.0,4.719403559231012,2015-02
418.4433416102963,-242.11776569176408,176.3255759185322,2015-03
309.18662663402995,-163.4441868568386,145.74243977719135,2015-03
342.11608810895876,-125.41839334863653,216.69769476032224,2015-03
375.48997699578473,-228.50948218508285,146.98049481070188,2015-02
14.434858893010102,-16.9062418221315,-2.471382929121397,2015-02
843.5051288477447,-202.0509899138357,641.454138933909,2015-02
257.91252943560335,-134.00560122307536,123.90692821252799,2015-03
65.07187159789501,-2.0633129490597,63.00855864883531,2015-03
98.17747828062163,-94.19377107226306,3.9837072083585667,2015-03
47.900619002448614,-41.23543662323705,6.665182379211565,2015-03
1237.9263894940007,-803.8871506040292,434.03923888997144,2015-03
383.7464463793172,-212.0237125073724,171.7227338719448,2015-03
20.616857118609403,-13.4107374874828,7.206119631126603,2015-03
72.38547628228888,-82.88411210763806,-10.498635825349183,2015-03
646.0648652737548,-365.61631788708826,280.4485473866665,2015-03
59.8174313585334,-26.221641622753193,33.5957897357802,2015-02
297.2536515321201,-147.48839086593787,149.76526066618223,2015-03
112.08304346358422,-53.765069915257904,58.317973548326314,2015-03
174.7340269785951,-95.5024646797103,79.2315622988848,2015-03
719.9562434233793,-346.27460021221844,373.68164321116086,2017-01
254.1603962460853,-127.00645718891354,127.15393905717175,2015-02
1177.273872289485,-154.78816119259355,1022.4857110968916,2015-03
274.5510708657865,-169.4084229384115,105.14264792737504,2015-02
1707.1759696390739,-701.479913402673,1005.6960562364009,2015-02
16.2498350327745,-6.430454595602297,9.819380437172201,2015-03
370.2886638249937,-114.13933789518636,256.14932592980733,2015-02
1002.6062740104238,-385.82749846304586,616.778775547378,2015-03
324.3828660338092,-133.86929811480172,190.51356791900747,2015-03
347.16264194425787,-227.20327635725758,119.95936558700029,2015-02
135.4247417861533,-22.33516855596754,113.08957323018576,2015-03
72.31716183191715,-36.39853456511276,35.918627266804386,2015-03
720.1269249611453,-185.4207186127536,534.7062063483917,2015-02
206.38501346022963,-59.81670777655106,146.56830568367857,2015-03
1453.0489566286885,-490.43277139614383,962.6161852325447,2015-03
982.8303643388753,-358.7390381367315,624.0913262021438,2015-03
1157.369571155067,-280.2597336426983,877.1098375123687,2015-02
53.47767994849903,-7.6616366923446995,45.81604325615433,2015-03
430.87081820796755,-349.84280809665677,81.02801011131078,2015-03
760.4809964627547,-200.1236691924992,560.3573272702555,2015-03
53.181474073034806,-18.0087020626622,35.17277201037261,2015-02
15.142855163515101,-6.0438763453152005,9.0989788181999,2015-03
87.1872457854089,-37.56653203496389,49.62071375044501,2015-03
703.2954085792071,-272.27205131485135,431.02335726435575,2015-03
108.17147449539736,-63.51017111132806,44.6613033840693,2015-03
79.77881455582558,-62.38970569434386,17.389108861481716,2015-03
1168.7904404170245,-489.6454266864835,679.145013730541,2015-03
403.1082056588804,-122.9207067970221,280.18749886185833,2015-03
142.18022989770824,-38.02008338796329,104.16014650974495,2015-03
346.70384455001755,-127.93313432642955,218.770710223588,2015-03
156.92429580701756,-135.73162546607483,21.192670340942726,2015-03
110.66283626616097,-71.48587976608563,39.176956500075335,2015-03
16.50922876368625,-23.0836980707216,-6.574469307035351,2015-03
23.194386095279302,-27.675566852443293,-4.48118075716399,2015-03
326.7215576111237,-127.59136737137034,199.1301902397534,2015-03
11.254979083945502,-0.8407492389916,10.414229844953901,2015-03
49.06619136933463,-37.81861205307246,11.247579316262176,2015-03
259.8914561293228,-150.92157627844097,108.96987985088185,2015-03
263.3561827323279,-95.60509637144638,167.75108636088152,2015-03
50.89868825259418,-18.532330699154013,32.36635755344017,2015-02
31.235227285554036,-17.504164531681795,13.73106275387224,2015-03
1457.685676124348,-813.7682409545023,643.9174351698457,2015-03
105.07940825493738,-15.490442419065412,89.58896583587196,2015-02
102.25843239166709,-83.00526684980154,19.253165541865542,2015-03
1689.982858147684,-781.0295298688078,908.9533282788763,2015-03
298.81245690842366,-58.26529530323442,240.54716160518925,2015-03
1329.807915005957,-370.4361791227397,959.3717358832173,2015-03
168.14424146700244,-38.6931106988659,129.45113076813655,2015-02
1189.052475682818,-481.1087411520385,707.9437345307797,2016-12
329.8125977109141,-162.41057640447963,167.40202130643445,2015-03
734.9253023048572,-423.01902811129736,311.9062741935598,2015-02
243.70995232919847,-33.4761295584637,210.23382277073478,2015-03
1.9504213822837,-2.0385324717696003,-0.0881110894859003,2015-02
125.2945553725087,-61.56682576012697,63.72772961238173,2015-03
56.58981491187835,-32.12119572045572,24.468619191422633,2015-02
430.3114608393789,-146.37518990273904,283.93627093663986,2015-03
110.06894714481211,-41.6336077841752,68.43533936063692,2015-03
272.5424190045497,-108.61419612731716,163.92822287723254,2015-02
2.125341468972,-2.6229178193783,-0.4975763504063,2015-02
72.00960893131126,-25.391949742345396,46.61765918896587,2015-03
45.39816915587085,-24.00243583131132,21.395733324559533,2015-03
57.19527224687428,-9.5111402823614,47.684131964512886,2015-03
97.58222542805234,-74.31730963167638,23.26491579637596,2015-02
311.2844945562473,-144.90849977932695,166.37599477692035,2015-02
324.97469401025023,-272.7050194353993,52.26967457485091,2015-03
295.4116788436432,-107.82937187954565,187.58230696409754,2015-02
77.59953620411002,-18.040511017043695,59.559025187066325,2015-03
4.8724198193057,-0.3505771349243,4.5218426843814,2015-03
747.9279792494973,-314.3496724006868,433.5783068488105,2015-03
276.0314886659316,-106.63714737417011,169.39434129176146,2015-03
8.2694841407521,-7.595341389651999,0.674142751100101,2015-03
1210.2110958986445,-510.71274224416425,699.4983536544803,2015-03
177.94484517352896,-69.12245451129563,108.82239066223333,2015-02
6.1903725308516995,-1.5860293292983,4.6043432015534,2015-02
321.1388682308294,-146.78187207435542,174.356996156474,2015-03
16.24465144875,-5.4553397180565,10.789311730693498,2015-03
253.4395977307011,-169.9069058822669,83.53269184843421,2015-03
142.2843256548677,-58.821566712376104,83.4627589424916,2015-02
105.33125864973958,-47.363985668999184,57.9672729807404,2015-03
309.2360239381126,-80.8542028133205,228.3818211247921,2015-03
72.94762479020547,-17.5712261578619,55.376398632343566,2015-03
24.94380550744831,-9.920576207920798,15.023229299527513,2015-03
3.4643367924110002,-5.4091219003707005,-1.9447851079597003,2015-10
